rxcui,name,tty,search_traffic
1007540,glycerin / naphazoline / zinc sulfate,MIN,95733
1491617,calcium carbonate / magnesium oxide / zinc oxide,MIN,95333
1009141,"glucose / magnesium chloride / potassium chloride / potassium phosphate / sodium acetate / sodium chloride / sodium gluconate / sodium phosphate, dibasic",MIN,95225
691014,calcium carbonate / magnesium hydroxide / phenobarbital,MIN,95166
1007087,ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin e / zinc oxide,MIN,95040
1606202,pyridoxine / salicylic acid / zinc gluconate,MIN,94966
1007180,lysine / potassium bicarbonate / potassium chloride,MIN,94933
1008228,magnesium sulfate / potassium chloride / potassium phosphate / sodium chloride / sodium phosphate,MIN,94540
1008827,cetrimide / lidocaine / menthol,MIN,94366
1007546,alanine / arginine / aspartate / glucose / glutamate / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / potassium chloride / proline / serine / sodium chloride / sodium phosphate / threonine / tryptophan / tyrosine / valine,MIN,94350
1007473,estriol / thymol / urea,MIN,94333
1125499,calcium carbonate / cholecalciferol / magnesium oxide / zinc oxide,MIN,94125
689396,chlorpheniramine / ephedrine / guaifenesin / phenobarbital / theophylline,MIN,94100
1241470,carboxymethylcellulose / glycerin / polysorbate 80,MIN,94066
466555,guaifenesin / phenylephrine / phenylpropanolamine,MIN,94033
689401,chlorpheniramine / guaifenesin / phenylpropanolamine,MIN,94033
689635,chlorpheniramine / phenylephrine / phenylpropanolamine,MIN,94033
1008619,belladonna alkaloids / caffeine / ergotamine / phenobarbital,MIN,94000
689343,nystatin / oxytetracycline,MIN,93600
687225,albuterol / beclomethasone,MIN,93600
1007413,sodium fluoride / xylitol,MIN,93600
1007364,brompheniramine / guaifenesin / phenylephrine,MIN,93300
1008151,ascorbic acid / ferrous fumarate / folic acid / intrinsic factor / vitamin b 12,MIN,93260
1007530,calcium chloride / magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium citrate,MIN,93100
1007526,"glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium phosphate, monobasic",MIN,92866
1006949,activated charcoal / bile salts / pancreatin,MIN,92700
1008579,carbinoxamine / pseudoephedrine / scopolamine,MIN,92633
689704,hexachlorophene / hydrocortisone / menthol,MIN,92466
1008929,alanine / arginine / aspartate / calcium chloride / dibasic potassium phosphate / glucose / glutamate / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / potassium chloride / proline / serine / sodium chloride / threonine / tryptophan / tyrosine / valine,MIN,92421
1008329,benzocaine / phenylephrine,MIN,92250
859393,adapalene / benzoyl peroxide,MIN,92250
1007345,doxylamine / vitamin b6,MIN,92250
1008334,benzocaine / sulfur,MIN,92250
1007258,isoniazid / vitamin b6,MIN,92250
1006916,benzocaine / isopropyl alcohol,MIN,92250
107013,neomycin / triamcinolone,MIN,92250
645049,calcium carbonate / kaolin,MIN,92250
817953,guaifenesin / terbutaline,MIN,92250
1441830,doxylamine / phenylephrine,MIN,92250
729490,calcium carbonate / magnesium chloride,MIN,92250
689625,bacitracin / lidocaine / polymyxin b,MIN,92100
1595783,benzocaine / capsaicin / lidocaine / methyl salicylate,MIN,92025
1092391,docosahexaenoate / eicosapentaenoate / omega-3 acid ethyl esters (usp) / vitamin e,MIN,92012
262099,phenazopyridine / sulfamethoxazole,MIN,92000
1008137,ascorbic acid / menthol,MIN,92000
1007296,histamine / menthol,MIN,92000
1008250,ascorbic acid / quercetin,MIN,92000
1009028,ascorbic acid / hydroquinone,MIN,92000
1007698,acetylcysteine / cefuroxime,MIN,92000
314726,menthol / phenol,MIN,92000
647235,glimepiride / pioglitazone,MIN,92000
261418,hyoscyamine / phenobarbital,MIN,92000
1008439,ascorbic acid / niacinamide,MIN,92000
1008371,atropine / scopolamine / simethicone,MIN,91666
1007272,alanine / arginine / aspartate / glucose / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / threonine / tryptophan / tyrosine / valine,MIN,91650
1007757,naratriptan / sumatriptan,MIN,91550
1007942,quinidine / verapamil,MIN,91550
594040,atropine / diphenoxylate,MIN,91550
1040053,dextromethorphan / quinidine,MIN,91550
689714,hydralazine / reserpine,MIN,91550
1656332,capsaicin / histamine / menthol,MIN,91500
1607015,camphor / histamine / menthol,MIN,91500
1651569,betamethasone / hydroquinone / tretinoin,MIN,91500
466429,camphor / menthol / phenol,MIN,91500
1008292,berberine / cholecalciferol / hops extract / vitamin k,MIN,91375
1008658,diethylamine salicylate / methyl salicylate / niacin,MIN,91326
1008591,cysteine / inositol / methionine / sodium propionate / urea,MIN,91300
814767,chlorpheniramine / phenylephrine / salicylamide,MIN,90966
1008937,lactate / resorcinol / salicylic acid,MIN,90900
1008869,bilberry extract / calcium citrate / magnesium glycinate / potassium citrate / vitamin e,MIN,90800
1008973,guaifenesin / terpin hydrate / tetracycline,MIN,90800
1007358,glycerin / hypromellose / naphazoline,MIN,90733
1007523,alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate trihydrate / sodium chloride / threonine / tryptophan / tyrosine / valine,MIN,90619
1008771,alanine / arginine / calcium acetate / cysteine / glycerin / glycine / histidine / isoleucine / leucine / lysine / magnesium acetate / methionine / phenylalanine / phosphoric acid / potassium chloride / proline / serine / sodium acetate / sodium chloride / threonine / tryptophan / valine,MIN,90600
214416,chlorpheniramine / phenylephrine / pyrilamine,MIN,90533
404802,guaifenesin / phenylephrine / pyrilamine,MIN,90533
7442,nitric oxide,IN,90500
6980,minocycline,IN,90500
6057,isosorbide,IN,90500
1043229,biofreeze,BN,90500
1311381,toluene,IN,90500
1426910,glycogen,IN,90500
34316,potassium nitrate,IN,90500
6582,magnesium oxide,IN,90500
1952,camphor,IN,90500
6623,manganese,IN,90500
2669,cod liver oil,IN,90500
114265,fosamax,BN,90500
1992,capsaicin,IN,90500
539812,vesicare,BN,90500
21389,cocoa butter,IN,90500
1311499,sea salt,IN,90500
202740,dilantin,BN,90500
341248,ezetimibe,IN,90500
1307410,linzess,BN,90500
2403,chlorpromazine,IN,90500
654832,salonpas,BN,90500
217713,imitrex,BN,90500
1356,beeswax,IN,90500
261680,trileptal,BN,90500
216891,enbrel,BN,90500
151827,glucophage,BN,90500
296,adenosine,IN,90500
337521,avastin,BN,90500
1373464,invokana,BN,90500
54552,perindopril,IN,90500
2348,chloramphenicol,IN,90500
1439922,tena,BN,90500
6628,mannitol,IN,90500
216652,diovan,BN,90500
830645,epiduo,BN,90500
1298251,rexall,BN,90500
196458,pepcid,BN,90500
733,ampicillin,IN,90500
1256,azathioprine,IN,90500
307296,etoricoxib,IN,90500
59087,eucalyptus oil,IN,90500
4919,glycine,IN,90500
826591,oris,BN,90500
153184,differin,BN,90500
1547550,keytruda,BN,90500
21107,cilostazol,IN,90500
9384,rifampin,IN,90500
215051,afrin,BN,90500
2177,cefadroxil,IN,90500
10753,tretinoin,IN,90500
203018,bentyl,BN,90500
7512,norepinephrine,IN,90500
1233547,zzzquil,BN,90500
1490053,adrenalin,BN,90500
631069,rimadyl,BN,90500
2418,cholecalciferol,IN,90500
1358966,orange juice,IN,90500
1358977,cranberry juice,IN,90500
1040032,latuda,BN,90500
36685,sodium carbonate,IN,90500
2101,carisoprodol,IN,90500
846950,renova,BN,90500
1245091,nioxin,BN,90500
2358,chlorhexidine,IN,90500
194,acetylcholine,IN,90500
219610,remicade,BN,90500
885545,claris,BN,90500
1441651,leptin,IN,90500
1372705,vimovo,BN,90500
9230,reglan,BN,90500
1857906,lard,IN,90500
219462,propecia,BN,90500
10438,theophylline,IN,90500
997622,sojourn,BN,90500
1116636,brilinta,BN,90500
152001,macrobid,BN,90500
151890,inderal,BN,90500
1247273,biogaia,BN,90500
1858663,noggin,IN,90500
202888,provera,BN,90500
82000,colace,BN,90500
6185,labetalol,IN,90500
84857,anastrozole,IN,90500
6719,memantine,IN,90500
220508,tums,BN,90500
1423345,tribulus,IN,90500
275635,desloratadine,IN,90500
1316080,west nile virus,IN,90500
1901,calcium chloride,IN,90500
1344,bcg vaccine,IN,90500
8183,phenytoin,IN,90500
135446,aricept,BN,90500
151131,adalat,BN,90500
897009,sustain,BN,90500
9346,riboflavin,IN,90500
262485,arimidex,BN,90500
7781,oxazepam,IN,90500
1485741,camphor / capsaicin,MIN,90500
1009156,chlorpheniramine / methscopolamine / phenylephrine,MIN,90433
689638,chlorpheniramine / phenylephrine / phenyltoloxamine,MIN,90333
1007946,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin b 12,MIN,90300
1009098,biclotymol / chlorpheniramine / phenylephrine,MIN,90240
816825,caffeine / dipyrone / ergotamine,MIN,90233
1048074,chlophedianol / guaifenesin / phenylephrine,MIN,90196
1245705,chlophedianol / chlorpheniramine / phenylephrine,MIN,90196
1007504,alpha tocopherol / ascorbic acid / calcium carbonate / cholecalciferol / docusate / ferrous fumarate / folic acid / pyridoxine / riboflavin / thiamine / vitamin b 12,MIN,90109
261408,carbetapentane / chlorpheniramine / phenylephrine,MIN,90106
284629,carbetapentane / guaifenesin / phenylephrine,MIN,90106
214405,chlorpheniramine / ephedrine / guaifenesin,MIN,90000
1863573,povidone / propylene glycol,MIN,89900
705040,iodine / sodium iodide,MIN,89900
1007732,albuterol / cromolyn,MIN,89900
1007023,coal tar / lactate / salicylic acid,MIN,89533
815521,benzocaine / coal tar / salicylic acid,MIN,89533
1008235,ascorbic acid / d-biotin / folic acid / niacinamide / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin b 12,MIN,88888
1007098,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin b 12,MIN,88820
1008744,mineral oil / propylene glycol / triethanolamine,MIN,88700
1007802,dextran 70 / glycerin / hypromellose,MIN,88666
1007064,glycerin / hypromellose / polyethylene glycol 400,MIN,88666
1007314,alanine / arginine / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / potassium chloride / proline / serine / sodium chloride / sodium phosphate / threonine / tryptophan / tyrosine / valine,MIN,88557
214558,ethinyl estradiol / levonorgestrel,MIN,88550
392474,nystatin / tolnaftate,MIN,88550
1008980,acebutolol / nifedipine,MIN,88550
214489,dextromethorphan / phenylpropanolamine,MIN,88550
1007544,ascorbic acid / polyethylene glycol 3350 / potassium chloride / sodium ascorbate / sodium chloride / sodium sulfate,MIN,88450
217627,hydrocortisone / neomycin / polymyxin b,MIN,88433
466478,lidocaine / neomycin / polymyxin b,MIN,88433
1007533,alanine / arginine / calcium chloride / dibasic potassium phosphate / glucose / glycine / histidine / isoleucine / leucine / magnesium chloride / methionine / phenylalanine / proline / serine / sodium acetate trihydrate / sodium chloride / threonine / tryptophan / tyrosine / valine,MIN,88400
1008713,alanine / arginine / aspartate / glucose / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / n-acetyltyrosine / phenylalanine / proline / serine / threonine / tryptophan / valine,MIN,88288
745526,chlorophyllin copper complex / papain / urea,MIN,88273
1008290,glucosamine / hyaluronate / methylsulfonylmethane,MIN,88133
1007435,metoclopramide / papain / simethicone,MIN,88033
1007941,estradiol / estriol / norethindrone,MIN,87900
1007591,chromium picolinate / vitamin b6,MIN,87750
794252,dihydrocodeine / guaifenesin,MIN,87750
1007281,docusate / sorbitol,MIN,87750
1008005,leucine / phenylalanine,MIN,87750
214216,aminophylline / guaifenesin,MIN,87750
1009081,aluminum hydroxide / calcium carbonate,MIN,87750
691245,epinephrine / pilocarpine,MIN,87750
761364,dihydrocodeine / phenylephrine,MIN,87750
214347,calcium carbonate / magnesium hydroxide,MIN,87750
1008699,magnesium chloride / potassium chloride / sodium acetate / sodium chloride / sodium gluconate,MIN,87720
1368279,neomycin / nystatin / thiostrepton / triamcinolone,MIN,87555
1008756,brompheniramine / dextromethorphan,MIN,87450
214326,brompheniramine / pseudoephedrine,MIN,87450
214807,pseudoephedrine / triprolidine,MIN,87450
645245,dextromethorphan / triprolidine,MIN,87450
1008066,ketoconazole / secnidazole,MIN,87450
690688,diperodon / hydrocortisone / zinc oxide,MIN,87196
1540662,allantoin / lidocaine / petrolatum,MIN,87066
689841,citric acid / potassium citrate / sodium citrate,MIN,87066
1008655,niacin / procaine / salicylamide,MIN,87000
1007537,chondroitin sulfates / glucosamine / methylsulfonylmethane,MIN,86933
465370,atropine / pralidoxime,MIN,86550
1008238,colchicine / podophyllin,MIN,86550
214866,trandolapril / verapamil,MIN,86550
214262,atropine / edrophonium,MIN,86550
1007714,iodine / potassium gluconate,MIN,86550
1007513,"magnesium sulfate / potassium chloride / potassium phosphate / sodium chloride / sodium phosphate, dibasic",MIN,86440
1007313,"alanine / arginine / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / potassium chloride / proline / serine / sodium chloride / sodium phosphate, dibasic / threonine / tryptophan / tyrosine / valine",MIN,86426
1007254,dexpanthenol / niacinamide / riboflavin / thiamine / vitamin b6,MIN,86340
1008307,alpha tocopherol / ascorbic acid / cholecalciferol / copper sulfate / docusate / folic acid / iron carbonyl / magnesium oxide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b 12 / zinc sulfate,MIN,86300
1251312,alginic acid / calcium carbonate / magnesium trisilicate / sodium bicarbonate,MIN,86250
1008749,calcium carbonate / magnesium oxide / zinc sulfate,MIN,86200
1006991,hydrocortisone / natamycin / neomycin,MIN,86200
1006914,calcium carbonate / cholecalciferol / ferrous fumarate,MIN,86200
690268,benzocaine / isopropyl alcohol / menthol,MIN,86166
1007028,alanine / arginine / aspartate / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / taurine / threonine / tryptophan / tyrosine / valine,MIN,86094
1008846,dextromethorphan / guaiacol,MIN,85800
819018,carbocysteine / dextromethorphan,MIN,85800
689410,chlorpheniramine / hydrocortisone / pheniramine / pyrilamine,MIN,85750
1304496,alpha tocopherol / ascorbic acid / cholecalciferol / folic acid / iron carbonyl / niacinamide / pyridoxine / riboflavin / thiamine / vitamin b 12,MIN,85660
1007977,resorcinol / salicylic acid / sodium thiosulfate,MIN,85433
1145109,azelate / cupric oxide / folic acid / niacinamide / pyridoxine / zinc oxide,MIN,85415
1007690,benzethonium / polidocanol / urea,MIN,85386
1006986,metoclopramide / pancreatin / pepsin a,MIN,85330
814417,metoclopramide / pancreatin / simethicone,MIN,85300
1484769,chlorhexidine / ketoconazole / salicyloyl phytosphingosine,MIN,85253
690637,boric acid / zinc oxide,MIN,85250
466508,starch / zinc oxide,MIN,85250
1008680,choline / thiamine,MIN,85250
1008517,phenol / zinc oxide,MIN,85250
689593,atropine / brompheniramine / phenyltoloxamine / pseudoephedrine,MIN,85225
352370,dexchlorpheniramine / pseudoephedrine,MIN,85200
214806,pseudoephedrine / terfenadine,MIN,85200
691178,camphor / eucalyptus oil / menthol,MIN,85000
1007618,camphor / capsaicin / menthol,MIN,85000
1008536,benzocaine / chloroxylenol / hydrocortisone,MIN,84966
1007728,ascorbic acid / d-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b 12,MIN,84877
1008383,benzethonium / diphenhydramine / zinc acetate,MIN,84786
1007202,cetrimide / diphenhydramine / moroxydine,MIN,84756
1091891,chloroxylenol / ketoconazole,MIN,84700
1008542,acetic acid / antipyrine / benzocaine,MIN,84700
1007932,diphenhydramine / fomocain / tyrothricin,MIN,84700
1007250,alanine / arginine / dibasic potassium phosphate / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine,MIN,84638
1008325,ambroxol / astemizole / butethamate / phenylephrine,MIN,84602
1008273,alanine / arginine / aspartate / cysteine / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / sodium acetate / sodium chloride / sodium metabisulfite / taurine / threonine / tryptophan / tyrosine / valine,MIN,84340
214196,acrivastine / pseudoephedrine,MIN,84300
1008800,calcium carbonate / calcium gluconate / cholecalciferol,MIN,84200
392449,epinephrine / fluorouracil,MIN,84050
692960,amphotericin b / tetracycline,MIN,84050
1008694,methenamine / sulfur,MIN,84050
689757,phenylephrine / zinc sulfate,MIN,84050
1008731,ergocalciferol / lecithin,MIN,84050
1007674,amphotericin b / triamcinolone,MIN,84050
1008499,cysteine / vitamin b6,MIN,84050
690296,cresol / formaldehyde,MIN,84050
1008264,calcium carbonate / ergocalciferol,MIN,84050
214364,carbinoxamine / pseudoephedrine,MIN,83950
691226,ephedrine / guaifenesin / phenobarbital / theophylline,MIN,83875
1007485,alanine / arginine / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / threonine / tryptophan / tyrosine / valine,MIN,83773
1358981,camphor / dimethicone / menthol / phenol,MIN,83750
818485,chlorpheniramine / guaifenesin / phenylephrine / phenylpropanolamine / pyrilamine,MIN,83740
1009031,astemizole / pseudoephedrine,MIN,83700
